OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/04727/FUL,"45, Enmore Road",51.3925201728,-0.071345575,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODEFDEJLHS700,0.2,not owned by a public authority,,permissioned,full planning permission,2016-12-05,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODEFDEJLHS700,7,,yes,"
Demolition of a single storey garage block. Erection of 2 three bedroom and 1 two bedroom houses and a three storey building comprising 3 one bedroom and 1 two bedroom flats. Construction one new refuse store to the front of the site, and one replacement refuse store to the rear. Associated landscaping works.
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODEFDEJLHS700",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/04729/FUL,"349, Grange Road",51.4097597092,-0.0894860323,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODFKV3JLHSD00,0.15,not owned by a public authority,,permissioned,full planning permission,2016-11-16,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODFKV3JLHSD00,8,,yes,"
Alterations ; Alterations to existing building; erection of extension to side of building to form lift core; construction of roof extension to form an additional 4 one bedroom flats; erection of two storey building to rear to form terrace of 4 two bedroom  townhouses; provision of associated vehicle access and parking ; provision of associated refuse and cycle stores (amended description)
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODFKV3JLHSD00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/04907/OUT,"10, Croham Valley Road",51.3574581178,-0.0768826658,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODW8SQJLI4C00,0.1,not owned by a public authority,,permissioned,outline planning permission,2017-05-12,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODW8SQJLI4C00,7,,yes,"
Demolition of existing dwelling, erection of a building comprising 8 two bedroom flats, formation of vehicular access and provision of parking area with 8 spaces, cycle and refuse stores.
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODW8SQJLI4C00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05057/FUL,"98, Hyde Road",51.331193227,-0.0930115849,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OE9SD9JLIHN00,0.1,not owned by a public authority,,permissioned,full planning permission,2017-02-14,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OE9SD9JLIHN00,6,,yes,"
Demolition of existing dwelling. Erection of a building with lower ground floor and accomodation in roofspace comprising 7 two  bedroom apartments. formation of revised vehicular access and provision of  associated  parking spaces, bicycle storages and refuse store.
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OE9SD9JLIHN00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05198/FUL,"2 Willis Court, Dunheved Road North",51.3910210589,-0.1140410584,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEMHBAJLIQU00,0.03,not owned by a public authority,,permissioned,full planning permission,2017-01-11,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEMHBAJLIQU00,7,,yes,"
Alterations to roof ; Construction of  third floor to provide  1 one bed room, 4 two bedroom and 2 studio flats, alterations to street facade South elevation ; alterations to parking layout and provision of associated parking ; provision of refuse and cycle storage (amended description)
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEMHBAJLIQU00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05287/FUL,"32a, Reedham Drive",51.328884575,-0.1187730256,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEXPJDJLIXH00,0.1,not owned by a public authority,,permissioned,full planning permission,2017-03-24,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEXPJDJLIXH00,7,,yes,"
Demolition of existing building and erection of four storey building comprising 4 two bedroom and 3 three bedroom flats, associated parking and refuse store
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEXPJDJLIXH00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05397/FUL,"759, London Road",51.3940179206,-0.1152976188,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFALDTJLJ5J00,0.03,not owned by a public authority,,permissioned,full planning permission,2017-01-09,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFALDTJLJ5J00,6,,yes,"
Erection of three storey building in car park comprising 6 one bedroom flats
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFALDTJLJ5J00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05498/FUL,"37a, Smitham Bottoms Lane",51.334266715,-0.1393403027,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFLQSCJLJCN00,0.032,not owned by a public authority,,permissioned,full planning permission,2017-01-20,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFLQSCJLJCN00,5,,yes,"
Alterations and erection of a two storey rear extension with extension to the existing roof to provide 2 one bedroom and 3 two bedroom flats. Provision of associated parking, cycle and refuse storage
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFLQSCJLJCN00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05502/FUL,"84-146, Mayday Road",51.394419795,-0.115122962,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFM1XWJLJD500,0.043,not owned by a public authority,,permissioned,full planning permission,2016-12-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFM1XWJLJD500,9,,yes,"
Erection of four storey building comprising 8 one bedroom and 1 two bedroom flats. formation of vehicular access and provision of associated parking
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFM1XWJLJD500",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05522/FUL,"36, Beulah Road",51.4009934689,-0.1011946964,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFNWKZJLJEJ00,0.096,not owned by a public authority,,permissioned,full planning permission,2017-01-25,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFNWKZJLJEJ00,9,,yes,"
Demolition of existing buildings ; Erection of a three storey building comprising 6 one bedroom, and 3 two bedroom flats; provision of associated parking, provision of refuse and cycle storage
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFNWKZJLJEJ00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05856/FUL,"745, London Road",51.3936245532,-0.1148825736,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGSRIKJLK4P00,0.069,not owned by a public authority,,permissioned,full planning permission,2017-03-09,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGSRIKJLK4P00,20,,yes,"
Demolition of existing public house and erection of  four / five storey mixed use development comprising use within A1 (retail) or B1 (business) on part ground floor and 4 one bedroom, 8 two bedroom, 8 three bedroom flats in remainder of building, formation of part basement storage / plant room and associated parking
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGSRIKJLK4P00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05856/P,"The Horseshoe Public House, 745, London Road",51.3936245532,-0.1148825736,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGSRIKJLK4P00,0.068,not owned by a public authority,,permissioned,full planning permission,2017-05-18,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGSRIKJLK4P00,20,,yes,"
Demolition of existing public house and erection of  four / five storey mixed use development comprising use within A1 (retail) or B1 (business) on part ground floor and 4 one bedroom, 8 two bedroom, 8 three bedroom flats in remainder of building, formation of part basement storage / plant room and associated parking
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGSRIKJLK4P00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05891/FUL,"83, 85 & 113, Hermitage Road",51.4203233912,-0.0948417585,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGZXRKJLK8E00,0.128,not owned by a public authority,,permissioned,full planning permission,2017-04-27,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGZXRKJLK8E00,9,,yes,"
Erection of a part three part four storey building comprising no. 6 two bedroom and 1 one bedroom flats and 1 two storey two bedroom and 1 three storey  three bedroom house together with car parking, landscaping and associated works
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGZXRKJLK8E00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05972/FUL,"226, Whitehorse Road",51.3902649675,-0.0939782755,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQD4N0JLJ3J00,0.56,not owned by a public authority,,permissioned,full planning permission,2017-02-17,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQD4N0JLJ3J00,38,,yes,"
Demolition of existing buildings. Erection of two and four storey buildings comprising a total of 12 one bedroom, 9 two bedroom and 11 three bedroom flats and 5 two bedroom and 1 one bedroom houses, provision of  ancillary car parking, hard and soft landscaping
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQD4N0JLJ3J00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05976/FUL,"20-20c, Oxford Road",51.4208268869,-0.0920736769,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH6UCDJLKEF00,0.13,not owned by a public authority,,permissioned,full planning permission,2017-03-17,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH6UCDJLKEF00,5,,yes,"
Demolition of existing demountable houses and erection of 4 two storey buildings comprising 5 two bedroom and 3 one bedroom flats  and 1 three bedroom house with provision of associated car parking, landscaping and associated works.
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH6UCDJLKEF00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05998/FUL,"122-124, Chertsey Crescent",51.3398122763,-0.0147337549,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH7DV5JLKFD00,0.09,owned by a public authority,,permissioned,full planning permission,2017-04-11,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH7DV5JLKFD00,7,,yes,"
Demolition of garages and erection of 4 two bedroom and 3 three bedroom houses with provision of landscaping and associated works.
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH7DV5JLKFD00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06000/FUL,"485-487, King Henry's Drive",51.3347507501,2.25589e-05,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH7I3LJLKFK00,0.07,owned by a public authority,,permissioned,full planning permission,2017-04-07,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH7I3LJLKFK00,7,,yes,"
Demolition of garages and erection of four two/three storey buildings comprising 4 one bedroom, 1 two bedroom flats and 2 three bedroom houses, provision of  car parking, landscaping and associated works.
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH7I3LJLKFK00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06023/FUL,"89 - 157, Regina Road",51.4017221401,-0.0693192784,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCTSVJLKI000,0.34,owned by a public authority,,permissioned,full planning permission,2017-04-20,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCTSVJLKI000,19,,yes,"
Demolition of garages. Erection of  four storey building comprising 5 one bedroom and 6 two bedroom  flats. Erection of 1 three bedroom and 2 one bedroom single storey  houses and 5 two storey one bedroom houses with provision of car parking, landscaping and associated works.
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCTSVJLKI000",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06024/FUL,"Land East Of 22-32, Northbrook Road",51.3931229879,-0.0949805819,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCTYBJLKI200,0.056,owned by a public authority,,permissioned,full planning permission,2017-04-07,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCTYBJLKI200,11,,yes,"
Erection of a  three/ four storey building comprising 6 one bedroom and 5 two bedroom flats with provision of car parking, landscaping and associated works.
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCTYBJLKI200",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06029/FUL,"Malton House, 193, Selhurst Road",51.3965161832,-0.0830373534,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCWOEJLKIE00,0.05,owned by a public authority,,permissioned,full planning permission,2017-04-07,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCWOEJLKIE00,9,,yes,"
Demolition of garages. erection of  single/three storey building comprising 4 two bedroom and 5 one bedroom flats .provision of associated  car parking, landscaping and associated works.
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCWOEJLKIE00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06030/FUL,"94-96, Uvedale Crescent",51.3367869474,-0.0033632647,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCWU2JLKIG00,0.08,owned by a public authority,,permissioned,full planning permission,2017-04-13,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCWU2JLKIG00,6,,yes,"
Demolition of garages and erection of 4 part single part two storey buildings comprising 2 houses and 4 flats with provision of car parking, landscaping and associated works.
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCWU2JLKIG00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06031/FUL,"75-135, Kingsdown Avenue",51.3457385282,-0.107112311,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCX5NJLKII00,1.3,owned by a public authority,,permissioned,full planning permission,2017-04-25,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCX5NJLKII00,34,,yes,"
Demolition of existing garages and erection of 1 six storey building comprising 9 two bedroom, 1 one bedroom and 1 three bedroom flats, 1 four storey building comprising 4 two bedroom and 2 one bedroom flats and 13 three bedroom and 4 two bedroom houses. Provision of associated car parking, landscaping and associated works
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCX5NJLKII00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06103/FUL,"15, South End",51.3671770313,-0.0987582948,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHIHTMJLKN000,0.04,not owned by a public authority,,permissioned,full planning permission,2017-01-25,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHIHTMJLKN000,9,,yes,"
Alterations and refurbishment for use of ground floor for the purposes within class A3 (restaurant), new shopfront,  erection of first floor extension and construction of second and third floors. use of rear ground floor and upper floors as 6 one bedroom, 2 studio and 1 two bedroom flats.
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHIHTMJLKN000",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06245/FUL,"15, Purley Rise",51.3351733753,-0.1223057033,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHXHRCJL0DU00,0.1,not owned by a public authority,,permissioned,full planning permission,2017-05-17,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHXHRCJL0DU00,7,,yes,"
Demolition of existing building and construction of a basement and two storeys plus roofspace building to provide 8 self contained flats. Provision of 4 car parking spaces and cycle and refuse store
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHXHRCJL0DU00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06276/FUL,"25-39, Drovers Road",51.3612440507,-0.0966910719,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI327DJLL0G00,0.15,not owned by a public authority,,permissioned,full planning permission,2017-06-23,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI327DJLL0G00,9,,yes,"
Erection of a three-storey building comprising 9 one bedroom flats together with provision of car parking, landscaping and other associated works
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI327DJLL0G00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06337/FUL,"38-40, Thorneloe Gardens",51.3610520605,-0.1114945088,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI8I4SJLL4K00,0.1,not owned by a public authority,,permissioned,full planning permission,2017-06-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI8I4SJLL4K00,10,,yes,"
Demolition of garages and erection of a two to three-storey building comprising 6 one bedroom and 4 two bedroom flats together with car parking, landscaping and other associated works.
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI8I4SJLL4K00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06352/FUL,"19-21, Russell Hill",51.3422894659,-0.1235944706,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI9UILJLL5500,0.3,not owned by a public authority,,permissioned,full planning permission,2017-08-14,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI9UILJLL5500,20,,yes,"
Demolition of existing buildings, erection of two storey detached building with basement and  accomodation in roofspace comprising 2 three bedroom, 5 two bedroom and 9 one bedroom flats and erection of 6 three bedroom semi detached house. Provision of  associated access, parking and landscaping.
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI9UILJLL5500",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06366/FUL,"Land Adjacent To, Academy Gardens",51.3792419373,-0.07924691,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIAGVIJLL6B00,0.153,owned by a public authority,,permissioned,full planning permission,2017-06-01,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIAGVIJLL6B00,9,,yes,"
Erection of a three-storey building comprising 9 one bedroom with landscaping and other associated works
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIAGVIJLL6B00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06374/FUL,"2, Harold Road",51.4139450446,-0.0908214531,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIBMF8JLL6J00,0.59,not owned by a public authority,,permissioned,full planning permission,2017-06-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIBMF8JLL6J00,28,,yes,"
Demolition of garages. Erection of four/ five/ six storey building comprising 14 two bedroom and 1 one bedroom flats. Erection of 2 three-storey and 11 two-storey three bedroom  houses  with associated car parking, landscaping and associated works.
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIBMF8JLL6J00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06400/FUL,"Homefield House, 57, Homefield Road",51.299524919,-0.1122113855,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIFY5UJLL9B00,0.25,owned by a public authority,,permissioned,full planning permission,2017-06-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIFY5UJLL9B00,24,,yes,"
Demolition of former care home. Erection of 1 three storey building comprising 5 one bedroom and 5 two bedroom flats. Erection of 6 two bedroom and 8 three bedroom houses. Formation of vehicular access and provision of associated car parking, landscaping and other associated works.
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIFY5UJLL9B00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06422/FUL,", Malling Close",51.3896542035,-0.0600963917,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIHN8MJLLAU00,1.0,owned by a public authority,,permissioned,full planning permission,2017-06-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIHN8MJLLAU00,41,,yes,"
Demolition of a single-storey temporary structure and garages. Erection of a four/ six storey building, 3 three-storey buildings and 1 two/four storey building to provide a total of 18 one bedroom  and 23 two bedroom flats. Formation of vehicular access and provision of associated car parking, landscaping and other associated works
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIHN8MJLLAU00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06470/FUL,"Henderson Works, Henderson Road",51.3910141388,-0.0952551082,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIKZU2JLLD300,0.065,not owned by a public authority,,permissioned,full planning permission,2017-03-17,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIKZU2JLLD300,9,,yes,"
Demolition of existing buildings: Erection of single/two/three storey building comprising 1 three bedroom, 2 two bedroom and 6 one bedroom flats: alterations to vehicular access and provision of , with associated car parking, cycle storage and bin stores,
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIKZU2JLLD300",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06484/FUL,"26, Fairfield Road",51.3722268451,-0.0880031045,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OILF93JLLDM00,0.085,not owned by a public authority,,permissioned,full planning permission,2017-05-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OILF93JLLDM00,6,,yes,"
Erection of three storey building at rear comprising 6 x one bedroom flats, with
associated cycle and refuse storage and landscaping
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OILF93JLLDM00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06491/FUL,"24, Station Road",51.3975530539,-0.0760791788,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIMP23JLLE500,0.05,not owned by a public authority,,permissioned,full planning permission,2017-06-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIMP23JLLE500,14,,yes,"
Erection of a four/ five storey building comprising 10 one bedroom and 4 two bedroom flats  and 227 sq m commercial space (Flexible Use Class A1 - A3 and D1) together with landscaping and other associated works.
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIMP23JLLE500",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06505/FUL,"Goodenough Way, Ellis Road",51.2993784468,-0.1232487718,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIN32UJLLEZ00,2.0,owned by a public authority,,permissioned,full planning permission,2017-06-23,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIN32UJLLEZ00,40,,yes,"
Demolition of existing garages, substation, refuse stores and community centre. Erection of 7 buildings varying in height between two and three storeys comprising 18 three bedroom and 4 two bedroom houses and 14 two bedroom and 4 one bedroom flats and 161 sq m community centre space (Use Class D1) . provision of associated  car parking, landscaping and other associated works.
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIN32UJLLEZ00",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06508/FUL,", Longheath Gardens",51.393025183,-0.0540602336,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIN4M3JLLF400,0.7,owned by a public authority,,permissioned,full planning permission,2017-06-15,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIN4M3JLLF400,53,,yes,"
Demolition of existing garages and erection of  6 buildings varying in height between two and six storeys comprising a total of  23 two bedroom and 30 one bedroom flats. Provision of associated  car parking, landscaping and other associated works.
http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIN4M3JLLF400",2017-12-31,2017-12-31,
